"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"19/11/2010","6 Ardbracken, Kilteragh, Dooradoyle","","Limerick","€201,211.53","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/11/2010","8 Arda Bracken, Kilteragh, Dooradoyle","","Limerick","€201,211.53","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/11/2010","89 Cul Crannagh, Dooradoyle","","Limerick","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/11/2010","98 Glenside, Annacotty, Co Limerick","","Limerick","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"19/11/2010","Brackloon, Pallasgree","","Limerick","€102,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/11/2010","BALLYNAMUDDAGH, GLIN","","Limerick","€175,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"22/11/2010","13 The Quarry, North Circular Road","","Limerick","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/11/2010","71A, Thomand Village, Ballygrennan","","Limerick","€205,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/11/2010","71, Thomond Village, Ballygrennan","","Limerick","€205,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/11/2010","Ballyanrahan, Patrickswell","","Limerick","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/11/2010","110 the grange, raheen","","Limerick","€187,500.00","No","Second-Hand Dwelling house /Apartment",""
"23/11/2010","262 Bru na Gruadan, Castletroy, Limerick","","Limerick","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/11/2010","27 Bruach na Sionna, Castleconnell","","Limerick","€123,348.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/11/2010","34 CECIL STREET, LIMERICK","","Limerick","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/11/2010","8 CARRIGEEN, ANNACOTTY","","Limerick","€300,500.00","No","Second-Hand Dwelling house /Apartment",""
"24/11/2010","Knockderk, Pallasgreen","","Limerick","€90,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"25/11/2010","Inis Fail, 6 Shelbourne Road, Limerick","","Limerick","€285,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/11/2010","Emmet Street, Kilmallock","","Limerick","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/11/2010","137 Glanntan, Golf Links Road, Castletroy","","Limerick","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"29/11/2010","BALLYDOORLIS, KILCOLMAN, ARDAGH","","Limerick","€224,500.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"30/11/2010","21 Ballywilliam, Rathkeale","","Limerick","€255,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/11/2010","22 Orchard Avenue, Rathkeale","","Limerick","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/11/2010","Apt 1 New Street, Abbeyfeale","","Limerick","€67,500.00","Yes","Second-Hand Dwelling house /Apartment",""
"30/11/2010","Glebe House, Holycross, Bruff","","Limerick","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/12/2010","1  linden court, kennedy park, ff","","Limerick","€94,409.50","No","Second-Hand Dwelling house /Apartment",""
"01/12/2010","1 Woodland Grove, Killonan, Castletroy","","Limerick","€310,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/12/2010","18 CREGAN AVENUE, KILEELY","","Limerick","€35,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/12/2010","34 Wingfield Orchard, Newcastlewest","","Limerick","€77,500.00","Yes","Second-Hand Dwelling house /Apartment",""
"01/12/2010","50 Ballyvareen, Kildimo","","Limerick","€166,321.59","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/12/2010","82 Cluain Arra, Newcastle West","","Limerick","€205,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/12/2010","Ardroe, South Quay","","Limerick","€120,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"01/12/2010","ballinlonig, knocacraig, dromcollogher","","Limerick","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/12/2010","SISCEAL, COOLNAHILLA, LISNAGRY","","Limerick","€476,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/12/2010","10 Lincoln Terrace, New Street","","Limerick","€198,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"02/12/2010","11 Glen Grove, Kilmallock","","Limerick","€154,185.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"02/12/2010","Ballinvira, Croagh","","Limerick","€280,000.00","No","Second-Hand Dwelling house /Apartment",""
"02/12/2010","Ballyea, Rathkeale","","Limerick","€114,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/12/2010","14 STONEY MEADOWS, CLAREVIEW","","Limerick","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/12/2010","20 Clarke Ave., Janesboro","","Limerick","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/12/2010","21 Caledonian Square, Edward Street","","Limerick","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/12/2010","5 Belfield Park, Ennis Road","","Limerick","€311,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/12/2010","50 Woodfield Grove, Newcastle West, Co. Limerick","","Limerick","€135,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/12/2010","89 High Meadows, Raheen","","Limerick","€275,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/12/2010","cloughnadromin, ballysimon, co.limerick","","Limerick","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/12/2010","Clyduff, Lisnagry","","Limerick","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/12/2010","fanstown, kilmallock","","Limerick","€45,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/12/2010","MAIN STREET, ATHEA","","Limerick","€100,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"03/12/2010","Scarteen, Knocklong, Co. Limerick","","Limerick","€126,000.00","No","Second-Hand Dwelling house /Apartment",""
"03/12/2010","The Hill, Abbeyfeale","","Limerick","€155,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"03/12/2010","The Square, Kilfinane","","Limerick","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/12/2010","104 Cois Ghruada, Kilbane, Castletroy","","Limerick","€67,415.00","Yes","Second-Hand Dwelling house /Apartment",""
"06/12/2010","14 The Steeples, Mulgrave Street","","Limerick","€186,500.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/12/2010","26 The Steeples, Mulgrave Street","","Limerick","€204,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/12/2010","46 Spring Grove, Corbally","","Limerick","€202,500.00","No","Second-Hand Dwelling house /Apartment",""
"06/12/2010","6 Courtbrack Terrace, South Circular Road","","Limerick","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"06/12/2010","Ballybrien, Ballylanders","","Limerick","€40,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"07/12/2010","33 Chestnut Grove, Caherdavin Lawn","","Limerick","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"07/12/2010","51 Treada na Ri, KIlfinane","","Limerick","€185,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/12/2010","61 Newtown Park, Annacotty","","Limerick","€200,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/12/2010","Kilmihill, Ballingarry","","Limerick","€237,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"07/12/2010","Main Street, Ballingarry","","Limerick","€155,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/12/2010","Sarsfield Street, Kilmallock","","Limerick","€271,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/12/2010","11 Orchard Avenue, Rathkeale","","Limerick","€142,000.00","No","Second-Hand Dwelling house /Apartment",""
"08/12/2010","3 St Mary's Terrace, Ballinacurra, Limerick","","Limerick","€280,905.00","No","Second-Hand Dwelling house /Apartment",""
"09/12/2010","2 Kylemore Villas, Corbally Road, Limerick","","Limerick","€90,500.00","No","Second-Hand Dwelling house /Apartment",""
"09/12/2010","3 The Park, St Wolstan's Abbey, Celbridge","","Limerick","€500,000.00","No","Second-Hand Dwelling house /Apartment",""
"10/12/2010","23 Bruach na Sionna, Castleconnell, Co. Limerick","","Limerick","€110,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/12/2010","25 Belfrey, Abbeyfeale, Limerick","","Limerick","€195,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/12/2010","33 The Village, Adare","","Limerick","€365,638.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"10/12/2010","Apt 5 Balbec Court, Gortboy, Kilmallock","","Limerick","€70,484.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/12/2010","Brickfield, Effin, Kilmallock","","Limerick","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"13/12/2010","58 Greenfields, Rosbrien","","Limerick","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/12/2010","12 Greenhills Road, Garryowen","","Limerick","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"14/12/2010","19 Oakpark, Newcastle West","","Limerick","€168,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/12/2010","28 College View, Shannonbanks, Corbally","","Limerick","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/12/2010","Raheenamadra, Knocklong","","Limerick","€235,000.00","No","Second-Hand Dwelling house /Apartment",""
"15/12/2010","tara, pass road, meelick","","Limerick","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"16/12/2010","146 Carrowkeel, Woodhaven, Castletroy","","Limerick","€255,000.00","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"16/12/2010","28 CLUAIN DUBH, FR. RUSSELL ROAD","","Limerick","€170,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/12/2010","44 Old Windmill Court, Lower Gerald Griffin Street","","Limerick","€115,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/12/2010","Clare Street & Old Clare Street, Limerick","","Limerick","€403,809.53","No","Second-Hand Dwelling house /Apartment",""
"16/12/2010","St Anthonys, Adare","","Limerick","€300,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/12/2010","162 Caislean na hAbhainn, Castletroy","","Limerick","€230,000.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"17/12/2010","34A Fitzhaven Square, South Circular Road","","Limerick","€153,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/12/2010","35 daar wood crescent, gortboy, newcastlewest","","Limerick","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/12/2010","59 Ash Avenue, Carew Park, Limerick","","Limerick","€30,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/12/2010","Apartment 410, Glenlara House, Mount Kennett Place Dock Road","","Limerick","€65,000.00","No","Second-Hand Dwelling house /Apartment",""
"17/12/2010","Ballaugh, Abbeyfeale","","Limerick","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/12/2010","14  liscreagh., muorroe, a","","Limerick","€102,500.00","No","Second-Hand Dwelling house /Apartment",""
"20/12/2010","15 St. Francis Place, Limerick","","Limerick","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/12/2010","6 Sheelin Road, Caherdavin","","Limerick","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/12/2010","71 Roundwood Estate, Ballinacurra, Limerick","","Limerick","€166,750.00","No","Second-Hand Dwelling house /Apartment",""
"20/12/2010","9 GLENDALE LAWN, OLD SINGLAND ROAD, LIMERICK","","Limerick","€183,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/12/2010","Lisnalanive, Anglesboro, Kilmallock","","Limerick","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/12/2010","SUNNYBANK, GOLFLINKS ROAD, CASTLETROY","","Limerick","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/12/2010","2 Inis Bui, Cappamore","","Limerick","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"21/12/2010","Darrenstown, Kilmallock","","Limerick","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/12/2010","14  dooneen roadm, woodview, limerick","","Limerick","€114,500.00","No","Second-Hand Dwelling house /Apartment",""
"22/12/2010","14 beechgrove, ballinacurra weston, limerick","","Limerick","€41,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/12/2010","18 Glendale, Glenbrook, Old Singland Road","","Limerick","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/12/2010","2 Cuirt na hAbhann, Clarina Village","","Limerick","€156,105.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/12/2010","35 The Grange, Raheen","","Limerick","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/12/2010","39  ROXTOWN TERRACE, CLARE STREET, limerick","","Limerick","€63,500.00","No","Second-Hand Dwelling house /Apartment",""
"22/12/2010","53 CLUAIN DUBH, FR. RUSSELL ROAD","","Limerick","€170,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/12/2010","64 Ceol na hAblainn, Caherconlish","","Limerick","€70,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"22/12/2010","Ballinalacken, Ballylanders","","Limerick","€280,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/12/2010","Feenagh, Kilmallock","","Limerick","€45,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/12/2010","No.38 Rathmore, Churchill Meadows, Raheen","","Limerick","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
"22/12/2010","Rosario, North Circular Road, Limerick","","Limerick","€286,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/12/2010","11 Old Windmill Court, Lower Gerald Griffin Street, Limerick","","Limerick","€75,492.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/12/2010","7 Thorndale, Ballyclough","","Limerick","€455,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/12/2010","72 Mayorstone Gardens, Ennis Road","","Limerick","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/12/2010","77 Old Windmill Court, Lower Gerald Griffin Street, Limerick","","Limerick","€75,492.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
