"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"20/01/2012","132  Stanaway Road, Crumlin","Dublin 12","Dublin","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","14 Hunters Way, Hunterswood, Ballycullen","","Dublin","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","149 Broadford Rise, Ballinteer","","Dublin","€310,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","15 Beaufield Manor, Stillorgan, Co. Dublin","","Dublin","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","17 Offington Drive, Sutton, Dublin","Dublin 13","Dublin","€600,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","191 Beauvale Park, Artane","","Dublin","€199,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","2 Eblana Villas, Arbour Hill, Dublin 7","","Dublin","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","20 Ard Mhuire Park, Dalkey, County Dublin","","Dublin","€855,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","20 Carrigmore Elms, Saggart, Co. Dublin","","Dublin","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","20 Wyckham Park Road, Dundrum","Dublin 14","Dublin","€435,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","21 Baskin Cottages, Cloughran, Co Dublin","","Dublin","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","25 Greenfield Park, Donnybrook","Dublin 4","Dublin","€2,600,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","25 Kildare Road, Crumlin, Dublin 12","","Dublin","€84,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","25 Woodpark, Ballinteer Avenue, Ballinteer","","Dublin","€269,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","29 St. Thomas ROad, Mount Merrion","","Dublin","€800,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","3 Latchford Walk, Castaheany, Dublin 15","Dublin 15","Dublin","€148,000.00","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/01/2012","387 Castleforbes Square, Upper Mayor Street, Dublin 1","","Dublin","€156,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","40 WATERMILL AVENUE, RAHENY, DUBLIN","","Dublin","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","409 Castleforbes Square, Upper Mayor Street, Dublin1","","Dublin","€118,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","41 Lower Kimmage Road, Harol's Cross, Dublin","Dublin 6w","Dublin","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","421 Castleforbes Square, Upper Mayor Street, Dublin 1","","Dublin","€136,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","439 Castleforbes Square, Upper Mayor Street, Dublin1","","Dublin","€134,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","49 Belarmine Heath, Stepaside","","Dublin","€260,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","58 Weavers Hall, The Gallops, Sandyford","","Dublin","€164,757.70","No","New Dwelling house /Apartment","less than 38 sq metres"
"20/01/2012","6 Cappaghmore, Clondalkin","","Dublin","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","6 St. Patrick's Terrace, Russell Street, Dublin 1","","Dublin","€112,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","62 Marley Court South, Rathfarnham","Dublin 14","Dublin","€325,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","8 Corbawn Drive, Shankill, Co. Dublin","","Dublin","€275,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","8 Stannaway Road, Crumlin, Dublin","","Dublin","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","87  Idrone Park, Knocklyon, Templeogue","Dublin 16","Dublin","€240,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","9 Mont Pelier Walk, Tallaght, Dublin 24","","Dublin","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"20/01/2012","HOPETON, 33 TERENURE ROAD EAST, RATHGAR","","Dublin","€1,865,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"20/01/2012","Windfield, Lehaunstown Lane, Carrickmines","","Dublin","€800,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"21/01/2012","469 Castleforbes Square, Upper Mayor Street, Dublin 1","Dublin 1","Dublin","€162,500.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","1 The Cedars, Grove House, Milltown","","Dublin","€330,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","11 Merton Hall, Mount Saint Anne's, Milltown","","Dublin","€165,500.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","18 Watermill Avenue, Raheny, Dublin 5","Dublin 5","Dublin","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","23 Homefarm Road, Drumcondra, Dublin 9","","Dublin","€370,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","31 Dundela Park, Sandycove","","Dublin","€570,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","37 Killiney Rd, Killiney","","Dublin","€385,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","41 Galtymore Park, Drimnagh","","Dublin","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","45, Ballyogan Crescent, Carrickmines","","Dublin","€75,625.00","Yes","Second-Hand Dwelling house /Apartment",""
"23/01/2012","68 Captains Avenue, Crumlin","Dublin 12","Dublin","€95,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","76 Hannaville Park, Terenure","Dublin 6w","Dublin","€667,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","8  Tower Terrace, Kilmainham","Dublin 8","Dublin","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","89 Devenish Road, Crumlin","Dublin 12","Dublin","€72,325.00","Yes","Second-Hand Dwelling house /Apartment",""
"23/01/2012","9 Barry Drive, Finglas","","Dublin","€53,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","Apt. 5  36 York Road, Dun Laoghaire","","Dublin","€118,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","Errigal House, Eglinton Road, Donnybrook","","Dublin","€2,800,000.00","No","Second-Hand Dwelling house /Apartment",""
"23/01/2012","Milner's Square, Shanowen Road, Santry","","Dublin","€8,000,000.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"24/01/2012","116 The Elms Block 6, Mount Merrion Avenue, Blackrock","","Dublin","€260,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","12 Balally Hill, Dundrum","","Dublin","€297,500.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","124 Cherrywood Park, Clondalkin","","Dublin","€86,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","14 Belarmine Hall, Belarmine Avenue, Stepaside","Dublin 18","Dublin","€100,440.52","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/01/2012","180 Killester Avenue, Killester","","Dublin","€154,950.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","2 Cherry Avenue, Carpenterstown, Castleknock","","Dublin","€270,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","23 CRESCENT HOUSE, MARINO","","Dublin","€91,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","3 cruise park court, Tyrrelstown","Dublin 15","Dublin","€132,158.59","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/01/2012","3 Willows Green, Clonsilla","Dublin 15","Dublin","€95,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"24/01/2012","31 Greygates, Mount Merrion","","Dublin","€400,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","321 Richmond Court, Dartry, Dublin 6","","Dublin","€215,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","335 Castlecurragh Heath, Mulhuddart","","Dublin","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","427 Castleforbes Square, Upper Mayor Street, Dublin 1","","Dublin","€130,000.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"24/01/2012","48 Boroimhe Laurels, Swords","","Dublin","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","5 cruise park court, tyrrelstown","Dublin 15","Dublin","€132,158.59","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/01/2012","82 Bulfin Road, Inchicore, Dublin 8","Dublin 8","Dublin","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","93 cruise park drive, tyrrelstown","","Dublin","€132,158.59","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/01/2012","97 ballyfermot drive, ballyfermot","","Dublin","€72,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","Apartment 22 Shelbourne Park Mews, 25 Ringsend Road, Dublin 7","","Dublin","€137,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","Apartment 6, Clonuske Rise, Balbriggan","","Dublin","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","Apartment 9 Butlers Court, Sir John Rogersons Quay","Dublin 2","Dublin","€346,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","Apt 6 Beckett Hall, Carrickmines Wood, Brennanstoen Road","","Dublin","€560,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","APT. 158, THE OLD DISTILLERY, SMITHFIELD","Dublin 7","Dublin","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","Carna Cross, Laurel Road, Dundrum","Dublin 14","Dublin","€430,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/01/2012","Features, Brighton Lane, Monkstown","","Dublin","€405,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","'Avalon', Palmerstown, Oldtown","","Dublin","€380,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","13 Edward Place, Edward Square, Bloomfield Avenue  Donnybrook","","Dublin","€250,850.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"25/01/2012","18 Mountainview Road, Ranelagh, Dublin 6","","Dublin","€695,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","2 St. Mochta's Vale, Coolmine","","Dublin","€152,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","28 Mount Merrion Avenue, Blackrock","","Dublin","€835,500.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","37 Glen Ellen Gardens, Swords","","Dublin","€340,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","40 Mulgrave Street, Dunlaoghaire","","Dublin","€300,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","42 Upper Dominick Street, Dublin 7","Dublin 7","Dublin","€90,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","43 Castlecurragh Heath, Mulhuddart, Dublin 15","Dublin 15","Dublin","€136,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","44 Talbot Avenue, Malahide","","Dublin","€358,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","45 Eugene Street, The Coombe","","Dublin","€50,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","49 Carysfort Downs, Blackrock","","Dublin","€770,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","49 FOREST BOULEVARD, RIVERVALLEY, SWORDS","","Dublin","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","60 Gracefield Road, Artane","Dublin 5","Dublin","€305,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","63 willow road, dundrum","","Dublin","€399,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","68 Aran Court, Waterville, Blanchardstown","","Dublin","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","70 Manor Street, Dublin 7","","Dublin","€157,500.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","77 Idrone Drive, Knocklyon","","Dublin","€315,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","85 Aylmer Road, Newcastle, Co. Dublin","","Dublin","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","Apartment 2, Block B, Adelaide Square","","Dublin","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","Apartment 71, Bachelors Walk","Dublin 1","Dublin","€119,950.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","Apt 54A Killiney Towers, Killiney","","Dublin","€242,500.00","No","Second-Hand Dwelling house /Apartment",""
"25/01/2012","APT. 8 MILLER'S HALL, THOMAS STRET","","Dublin","€100,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","10 Lower Prince Edward Terrace, Carysfort Avenue, Blackrock","","Dublin","€700,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","10 Washington Park, Rathfarnham","","Dublin","€385,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","130 Briarwood lawn, mulhuddart, dublin 15","Dublin 15","Dublin","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","145 Ballinclea Heights, Killiney","","Dublin","€353,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","28 Oak Way, Clondalkin","","Dublin","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","28 Oakview Avenue, Clonsilla","","Dublin","€142,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","33 Braemor Road, Churchtown","Dublin 14","Dublin","€250,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","34 The Rise, Glasnevin","","Dublin","€460,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","35 Charlemont, Drumcondra","Dublin 9","Dublin","€432,500.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","39 Treesdale, Stillorgan Road, Stillorgan","","Dublin","€305,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","4 Adelphi House, Upper Georges Street, Dun Laoighre","","Dublin","€325,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/01/2012","47A McKee Park, Blackhorse  Avenue, Dublin 7","","Dublin","€160,000.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"26/01/2012","6 Carriglea Gardens, Dun Laoghaire","","Dublin","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","66 Woodford Downs, Clondalkin","","Dublin","€115,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","8  VILLIERS ROAD, RATHGAR, DUBLIN 6","Dublin 6","Dublin","€730,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","9 Glaunsharoon, Eglington Road, Donnybrook","","Dublin","€470,000.00","No","Second-Hand Dwelling house /Apartment",""
"26/01/2012","9 The Printworks, Essex Street, Temple Bar","Dublin 2","Dublin","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","10 Cappagh Drive, Finglas","Dublin 11","Dublin","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","11 MACROOM ROAD, COOLOCK","Dublin 17","Dublin","€145,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"27/01/2012","115 Clearwater Cove, Dun Laoghaire, Co. Dublin","","Dublin","€205,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","115 Hazelbury Park, Phibblestown, Dublin 15","","Dublin","€158,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","12 Farmhill Drive, Goatstown, Co Dublin","","Dublin","€362,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","14 Red Arches Avenue, The Coast, Baldoyle","","Dublin","€275,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/01/2012","151 Seafield Road East, Clontarf","Dublin 3","Dublin","€630,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","17 Elmwood Road, Swords","","Dublin","€245,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","17 rialto court, rialto","","Dublin","€55,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","17 Verbena Grove, Sutton","","Dublin","€240,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/01/2012","2  Westminster Grove, Old Bray Road, Foxrock","Dublin 18","Dublin","€572,687.22","No","New Dwelling house /Apartment","greater than 125 sq metres"
"27/01/2012","2 Heatherview Park, Aylesbury, Tallaght","Dublin 24","Dublin","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
